"id","job_id","details","job_type","start_time","end_time","total_runtime","info","transformations"
26,"a1e91143-1097-4cc8-a509-c8525b26c903","Color account idea instead probably choice.","Glue","2023-01-27 08:09:11.400180","2023-03-22 02:33:41.341723","0:00:00","""Physical no piece popular.""","[{""Info"": {""mind"": ""public""}, ""Name"": ""heart"", ""Details"": ""Center provide behavior these these yet rather."", ""End Time"": ""2023-07-13 05:23:05.746022"", ""SQL Query"": ""SELECT * FROM ground"", ""Start Time"": ""2023-05-26 04:26:57.571641"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""girl"": ""current"", ""church"": ""collection"", ""relate"": ""raise"", ""involve"": ""author""}, ""Name"": ""seek"", ""Details"": ""National hand former prove."", ""End Time"": ""2023-09-10 17:09:42.187435"", ""SQL Query"": ""SELECT * FROM send"", ""Start Time"": ""2023-03-24 02:55:54.544438"", ""Total Runtime"": ""0:00:00""}]"
27,"cb060d5f-1d32-4426-b8bf-2c2f78ae73a1","Personal require detail spring affect century first.","AWS Sagemaker","2023-01-24 07:20:45.616600","2023-11-03 09:43:39.247806","0:00:00","""Fall safe her develop.""","[{""Info"": {""lose"": ""field"", ""what"": ""out"", ""peace"": ""cell""}, ""Name"": ""certainly"", ""Details"": ""Final direction score especially animal alone interesting."", ""End Time"": ""2023-05-18 02:44:11.976604"", ""SQL Query"": ""SELECT * FROM opportunity"", ""Start Time"": ""2023-04-15 14:28:12.584641"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""sort"": ""appear""}, ""Name"": ""health"", ""Details"": ""View performance really level carry whatever."", ""End Time"": ""2023-11-22 15:26:56.696450"", ""SQL Query"": ""SELECT * FROM respond"", ""Start Time"": ""2023-10-05 13:46:26.234827"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""card"": ""education"", ""main"": ""against"", ""term"": ""write"", ""center"": ""nice""}, ""Name"": ""fill"", ""Details"": ""Himself memory white next onto myself live."", ""End Time"": ""2023-02-17 18:29:52.154509"", ""SQL Query"": ""SELECT * FROM left"", ""Start Time"": ""2023-02-14 06:51:39.069737"", ""Total Runtime"": ""0:00:00""}]"
28,"c1cf0af6-cc1d-4a21-bf92-8021ff953b7a","Main reality bank wonder child fire.","AWS Sagemaker","2023-08-23 10:36:12.931266","2023-12-20 02:22:23.160046","0:00:00","""Cause plan development.""","[{""Info"": {""week"": ""law"", ""evidence"": ""language""}, ""Name"": ""total"", ""Details"": ""Long perform nor coach quality follow walk every."", ""End Time"": ""2023-11-01 18:35:01.074208"", ""SQL Query"": ""SELECT * FROM beyond"", ""Start Time"": ""2023-12-18 12:39:06.296344"", ""Total Runtime"": ""0:00:00""}]"
29,"0b4b327e-7d8f-4dfb-bced-53da32261ac8","True cultural relate character must although event.","Glue","2023-10-11 04:35:36.137534","2023-05-12 19:43:07.627260","0:00:00","""Education minute choice.""","[{""Info"": {""end"": ""business"", ""full"": ""protect"", ""wait"": ""as"", ""agree"": ""impact""}, ""Name"": ""sea"", ""Details"": ""Page challenge area who."", ""End Time"": ""2023-09-20 11:47:57.399798"", ""SQL Query"": ""SELECT * FROM contain"", ""Start Time"": ""2023-11-15 20:44:27.899368"", ""Total Runtime"": ""0:00:00""}]"
30,"04b9c1d5-db6b-4582-bcf4-9e82de80042c","Speak however education thank.","Other","2023-05-30 12:49:05.153371","2023-04-23 00:07:28.034842","0:00:00","""Population article financial student across land.""","[{""Info"": {""someone"": ""court""}, ""Name"": ""inside"", ""Details"": ""Measure reality stuff must fear reveal."", ""End Time"": ""2023-09-23 12:14:55.267024"", ""SQL Query"": ""SELECT * FROM control"", ""Start Time"": ""2023-03-18 11:30:02.980725"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""wide"": ""imagine"", ""seven"": ""mother""}, ""Name"": ""police"", ""Details"": ""Part after artist hospital project."", ""End Time"": ""2023-07-02 23:33:24.433780"", ""SQL Query"": ""SELECT * FROM economic"", ""Start Time"": ""2023-08-22 07:05:53.302403"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""Mrs"": ""sister"", ""area"": ""season"", ""five"": ""adult"", ""year"": ""concern"", ""institution"": ""general""}, ""Name"": ""wonder"", ""Details"": ""Start ability through point never they."", ""End Time"": ""2023-08-08 22:08:46.787583"", ""SQL Query"": ""SELECT * FROM blue"", ""Start Time"": ""2023-07-14 20:37:11.394283"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""officer"": ""really"", ""customer"": ""ok"", ""identify"": ""use""}, ""Name"": ""try"", ""Details"": ""Hard look stay table drug just anyone."", ""End Time"": ""2023-07-13 12:34:19.441779"", ""SQL Query"": ""SELECT * FROM friend"", ""Start Time"": ""2023-02-12 19:51:06.189488"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""off"": ""speak"", ""two"": ""other""}, ""Name"": ""author"", ""Details"": ""Send issue data serve push argue above."", ""End Time"": ""2023-01-17 14:52:51.383614"", ""SQL Query"": ""SELECT * FROM between"", ""Start Time"": ""2023-03-18 01:48:33.659803"", ""Total Runtime"": ""0:00:00""}]"
31,"9065920f-283c-480c-8c18-a01daf9371ad","Protect attention call suddenly.","Glue","2023-10-12 04:26:29.318554","2023-03-15 09:57:51.208917","0:00:00","""News ok let.""","[{""Info"": {""summer"": ""his""}, ""Name"": ""nice"", ""Details"": ""Movement team last throughout usually ask."", ""End Time"": ""2023-07-24 04:52:50.723420"", ""SQL Query"": ""SELECT * FROM star"", ""Start Time"": ""2023-07-15 02:25:35.645866"", ""Total Runtime"": ""0:00:00""}]"
32,"3fd987a4-cc03-48de-8180-81b6d73980e0","Design personal bar allow TV.","Other","2023-08-11 19:20:08.545745","2023-04-25 21:37:01.521673","0:00:00","""Drop note dog thus whose central grow.""","[{""Info"": {""TV"": ""fill"", ""baby"": ""evidence""}, ""Name"": ""modern"", ""Details"": ""Light assume issue here loss."", ""End Time"": ""2023-01-20 01:06:33.417206"", ""SQL Query"": ""SELECT * FROM low"", ""Start Time"": ""2023-01-08 12:00:49.639865"", ""Total Runtime"": ""0:00:00""}]"
144,"d03c3294-599a-4fa2-841d-b278612aca38","Land strategy firm.","Glue","2023-11-06 10:57:09.703375","2023-02-08 08:46:11.167938","0:00:00","""Later energy price design enjoy.""","[{""Info"": {""old"": ""loss"", ""night"": ""must""}, ""Name"": ""moment"", ""Details"": ""Scene arrive may toward successful hair campaign budget."", ""End Time"": ""2023-10-26 16:56:00.046671"", ""SQL Query"": ""SELECT * FROM none"", ""Start Time"": ""2023-03-24 02:50:53.110029"", ""Total Runtime"": ""0:00:00""}]"
33,"5e5b979b-de77-4f35-a2f7-da691cf70bbc","Hotel interesting national choose.","Other","2023-04-20 02:53:08.239301","2023-03-14 06:14:43.871019","0:00:00","""Such plant traditional leave change manage.""","[{""Info"": {""although"": ""more"", ""authority"": ""budget""}, ""Name"": ""fall"", ""Details"": ""Coach year always likely create wrong."", ""End Time"": ""2023-12-23 15:00:12.414637"", ""SQL Query"": ""SELECT * FROM sit"", ""Start Time"": ""2023-04-21 02:43:28.694366"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""reduce"": ""what"", ""several"": ""four""}, ""Name"": ""force"", ""Details"": ""Plan we image deep apply."", ""End Time"": ""2023-08-14 04:59:34.113295"", ""SQL Query"": ""SELECT * FROM spring"", ""Start Time"": ""2023-06-03 02:28:52.789637"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""easy"": ""movie"", ""agree"": ""admit"", ""successful"": ""start""}, ""Name"": ""property"", ""Details"": ""Long per choice how building pressure break."", ""End Time"": ""2023-05-21 17:09:21.966939"", ""SQL Query"": ""SELECT * FROM per"", ""Start Time"": ""2023-04-11 08:13:32.511455"", ""Total Runtime"": ""0:00:00""}]"
34,"2455cc31-e72a-47fe-99ec-8c2cd5bd5f66","Suggest per believe.","AWS Sagemaker","2023-08-01 16:17:54.524360","2023-12-13 08:40:37.970370","0:00:00","""So everybody seem next.""","[{""Info"": {""right"": ""defense"", ""country"": ""letter"", ""reflect"": ""sort""}, ""Name"": ""so"", ""Details"": ""Simply reveal wish also now."", ""End Time"": ""2023-03-29 22:50:50.218605"", ""SQL Query"": ""SELECT * FROM another"", ""Start Time"": ""2023-06-28 02:36:08.776540"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""like"": ""model"", ""type"": ""hundred"", ""again"": ""between"", ""center"": ""food"", ""meeting"": ""good""}, ""Name"": ""film"", ""Details"": ""Sometimes continue lawyer pretty from."", ""End Time"": ""2023-04-10 05:25:59.199517"", ""SQL Query"": ""SELECT * FROM every"", ""Start Time"": ""2023-09-23 09:23:11.044828"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""true"": ""guess"", ""black"": ""happen""}, ""Name"": ""democratic"", ""Details"": ""Parent some final weight."", ""End Time"": ""2023-03-25 20:02:12.011041"", ""SQL Query"": ""SELECT * FROM laugh"", ""Start Time"": ""2023-08-27 08:59:30.369031"", ""Total Runtime"": ""0:00:00""}]"
35,"c91c7311-4e74-46b8-b6ec-608dcd66c7f2","Call chair mind name decision risk stand.","AWS Sagemaker","2023-07-08 04:34:03.676987","2023-01-11 22:49:21.972090","0:00:00","""Model know police pay across must nearly.""","[{""Info"": {""big"": ""reality"", ""pay"": ""material"", ""first"": ""floor"", ""whole"": ""party"", ""character"": ""move""}, ""Name"": ""several"", ""Details"": ""Table cold size food summer picture radio at."", ""End Time"": ""2023-12-25 10:53:23.214575"", ""SQL Query"": ""SELECT * FROM check"", ""Start Time"": ""2023-01-27 01:17:17.870894"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""these"": ""happy"", ""trade"": ""for""}, ""Name"": ""information"", ""Details"": ""Age human red former."", ""End Time"": ""2023-12-15 11:49:05.878528"", ""SQL Query"": ""SELECT * FROM identify"", ""Start Time"": ""2023-03-18 03:40:04.844474"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""consider"": ""gun""}, ""Name"": ""ask"", ""Details"": ""Race sing one second politics fine."", ""End Time"": ""2023-02-06 04:08:52.235833"", ""SQL Query"": ""SELECT * FROM also"", ""Start Time"": ""2023-11-07 14:32:22.561279"", ""Total Runtime"": ""0:00:00""}]"
36,"5e465cf8-5542-41cc-b1af-67c299b4b171","Over above represent natural.","Glue","2023-08-02 07:22:59.270700","2023-02-17 05:14:51.252618","0:00:00","""Center American fine seven.""","[{""Info"": {""right"": ""today"", ""third"": ""trip"", ""whole"": ""its"", ""series"": ""TV""}, ""Name"": ""political"", ""Details"": ""Partner bad turn someone."", ""End Time"": ""2023-03-11 18:32:16.412840"", ""SQL Query"": ""SELECT * FROM you"", ""Start Time"": ""2023-10-07 07:00:27.403319"", ""Total Runtime"": ""0:00:00""}]"
37,"ed7c16a5-5121-4532-914a-de20d7b5406a","Defense prevent hard TV hear last.","Other","2023-05-16 06:54:38.356132","2023-10-30 03:11:58.754876","0:00:00","""So agency now less business forward table citizen.""","[{""Info"": {""each"": ""get"", ""world"": ""question"", ""federal"": ""risk"", ""shoulder"": ""newspaper"", ""investment"": ""manage""}, ""Name"": ""campaign"", ""Details"": ""Fall year check responsibility ok item."", ""End Time"": ""2023-07-30 21:04:21.956017"", ""SQL Query"": ""SELECT * FROM dream"", ""Start Time"": ""2023-12-27 15:39:04.697773"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""name"": ""campaign"", ""record"": ""list""}, ""Name"": ""policy"", ""Details"": ""Bed investment compare join."", ""End Time"": ""2023-05-02 22:23:43.760021"", ""SQL Query"": ""SELECT * FROM control"", ""Start Time"": ""2023-06-20 02:46:14.358587"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""bar"": ""bar"", ""hear"": ""positive"", ""career"": ""behavior"", ""though"": ""go"", ""compare"": ""defense""}, ""Name"": ""where"", ""Details"": ""Reflect me consumer."", ""End Time"": ""2023-12-09 13:30:51.622883"", ""SQL Query"": ""SELECT * FROM computer"", ""Start Time"": ""2023-04-27 03:25:19.304206"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""nature"": ""owner"", ""medical"": ""organization"", ""political"": ""site""}, ""Name"": ""born"", ""Details"": ""Three property own beat business hour behavior."", ""End Time"": ""2023-11-04 22:04:46.029751"", ""SQL Query"": ""SELECT * FROM since"", ""Start Time"": ""2023-02-14 19:18:46.182994"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""bring"": ""around"", ""water"": ""fact"", ""common"": ""place"", ""increase"": ""phone""}, ""Name"": ""almost"", ""Details"": ""Six need theory state Congress news."", ""End Time"": ""2023-05-13 04:24:25.154504"", ""SQL Query"": ""SELECT * FROM daughter"", ""Start Time"": ""2023-02-08 01:37:58.746980"", ""Total Runtime"": ""0:00:00""}]"
38,"d2a3cec8-b3da-419e-953e-edf4363813ec","Civil pattern nice black yourself although go.","AWS Sagemaker","2023-12-02 20:13:35.081668","2023-06-03 03:39:47.341947","0:00:00","""Money either establish phone score.""","[{""Info"": {""amount"": ""space"", ""reason"": ""camera"", ""several"": ""necessary""}, ""Name"": ""interesting"", ""Details"": ""Analysis time show learn outside five."", ""End Time"": ""2023-03-16 04:51:59.143888"", ""SQL Query"": ""SELECT * FROM like"", ""Start Time"": ""2023-07-04 03:35:11.318732"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""ago"": ""generation"", ""whose"": ""technology"", ""chance"": ""mouth"", ""modern"": ""something"", ""hundred"": ""hard""}, ""Name"": ""Republican"", ""Details"": ""Eat top arm create office."", ""End Time"": ""2023-11-11 11:14:36.609539"", ""SQL Query"": ""SELECT * FROM artist"", ""Start Time"": ""2023-04-23 00:40:09.505003"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""half"": ""style"", ""focus"": ""year""}, ""Name"": ""evidence"", ""Details"": ""Article own data remain soon candidate as."", ""End Time"": ""2023-05-31 00:29:45.406541"", ""SQL Query"": ""SELECT * FROM late"", ""Start Time"": ""2023-11-14 23:35:14.599201"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""daughter"": ""set"", ""material"": ""recent""}, ""Name"": ""thus"", ""Details"": ""Meeting fact every boy while itself most."", ""End Time"": ""2023-06-01 05:33:56.508002"", ""SQL Query"": ""SELECT * FROM resource"", ""Start Time"": ""2023-05-26 23:43:24.555597"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""its"": ""recent"", ""son"": ""college"", ""less"": ""name"", ""rise"": ""message"", ""natural"": ""leg""}, ""Name"": ""build"", ""Details"": ""Boy teach ability value travel take these."", ""End Time"": ""2023-11-08 06:07:51.745934"", ""SQL Query"": ""SELECT * FROM lose"", ""Start Time"": ""2023-12-01 13:11:28.798277"", ""Total Runtime"": ""0:00:00""}]"
333,"12e38785-8b3f-43bc-a5e0-da26eef7eaf6","Team sure Mrs.","Other","2023-03-22 15:06:04.351412","2023-07-13 18:07:58.434390","0:00:00","""Remember three capital economic chair model rise.""","[{""Info"": {""add"": ""population"", ""why"": ""home"", ""message"": ""night"", ""reflect"": ""represent""}, ""Name"": ""form"", ""Details"": ""Situation if character politics college."", ""End Time"": ""2023-06-04 17:10:40.730817"", ""SQL Query"": ""SELECT * FROM organization"", ""Start Time"": ""2023-03-18 21:01:20.005779"", ""Total Runtime"": ""0:00:00""}]"
39,"613494d4-da8d-4b98-8a3d-ba35c3d6dd41","Third agreement same dog upon rate describe.","AWS Sagemaker","2023-10-15 00:40:27.051194","2023-04-21 04:33:05.471416","0:00:00","""Daughter just chance popular easy television.""","[{""Info"": {""own"": ""measure"", ""senior"": ""east"", ""morning"": ""answer"", ""military"": ""person"", ""yourself"": ""property""}, ""Name"": ""score"", ""Details"": ""Skill per very analysis various each final."", ""End Time"": ""2023-03-16 15:36:31.920932"", ""SQL Query"": ""SELECT * FROM something"", ""Start Time"": ""2023-12-21 09:08:27.705257"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""event"": ""radio"", ""short"": ""born"", ""itself"": ""finally"", ""individual"": ""heart""}, ""Name"": ""argue"", ""Details"": ""Size test always practice pay amount nice assume."", ""End Time"": ""2023-04-10 09:18:27.629233"", ""SQL Query"": ""SELECT * FROM far"", ""Start Time"": ""2023-03-05 18:44:13.294961"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""eat"": ""bag"", ""which"": ""unit""}, ""Name"": ""vote"", ""Details"": ""Region better program nation."", ""End Time"": ""2023-01-27 08:59:03.433532"", ""SQL Query"": ""SELECT * FROM sport"", ""Start Time"": ""2023-03-06 04:45:26.198957"", ""Total Runtime"": ""0:00:00""}]"
40,"c0d4d93a-38f9-4e86-849b-de0f95da1a70","Future including situation control person tend for.","Glue","2023-06-22 00:13:09.102591","2023-01-08 19:13:25.034549","0:00:00","""Ready stand project whatever.""","[{""Info"": {""decade"": ""child""}, ""Name"": ""then"", ""Details"": ""Purpose star seem believe per several wife."", ""End Time"": ""2023-12-21 02:44:43.889254"", ""SQL Query"": ""SELECT * FROM author"", ""Start Time"": ""2023-06-13 14:43:54.258264"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""if"": ""several"", ""whom"": ""hold"", ""number"": ""hotel"", ""increase"": ""as"", ""performance"": ""treatment""}, ""Name"": ""clearly"", ""Details"": ""Star chair four."", ""End Time"": ""2023-06-08 12:01:18.071109"", ""SQL Query"": ""SELECT * FROM management"", ""Start Time"": ""2023-12-26 06:44:52.030893"", ""Total Runtime"": ""0:00:00""}]"
41,"56a3366a-c9a8-4dd8-b311-5a44805386ef","Member full lot security reach knowledge.","AWS Sagemaker","2023-12-07 07:26:23.474623","2023-08-14 19:06:14.048488","0:00:00","""Improve very throw care show deal perhaps.""","[{""Info"": {""education"": ""hand""}, ""Name"": ""bed"", ""Details"": ""Garden because amount management."", ""End Time"": ""2023-06-18 18:51:26.639169"", ""SQL Query"": ""SELECT * FROM perhaps"", ""Start Time"": ""2023-07-20 02:46:08.216754"", ""Total Runtime"": ""0:00:00""}]"
42,"3c1e69bc-3e21-460c-abc7-e3f984af229b","Catch show response mouth pass several itself.","Glue","2023-05-27 20:55:44.286957","2023-03-16 06:29:33.614872","0:00:00","""Board officer page much bag clear economy.""","[{""Info"": {""arm"": ""attack"", ""must"": ""ok"", ""such"": ""east"", ""foreign"": ""process""}, ""Name"": ""us"", ""Details"": ""Feel decade son control eye."", ""End Time"": ""2023-04-05 18:34:45.498995"", ""SQL Query"": ""SELECT * FROM generation"", ""Start Time"": ""2023-10-21 08:57:47.509856"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""or"": ""money"", ""art"": ""describe"", ""threat"": ""course"", ""executive"": ""also""}, ""Name"": ""easy"", ""Details"": ""Painting positive avoid memory agency ready."", ""End Time"": ""2023-08-16 10:20:01.277869"", ""SQL Query"": ""SELECT * FROM idea"", ""Start Time"": ""2023-04-27 10:03:46.164417"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""air"": ""value"", ""few"": ""enjoy"", ""prove"": ""hit""}, ""Name"": ""hit"", ""Details"": ""People option choice."", ""End Time"": ""2023-06-28 15:02:34.926069"", ""SQL Query"": ""SELECT * FROM this"", ""Start Time"": ""2023-07-26 06:05:01.071924"", ""Total Runtime"": ""0:00:00""}]"
